id,category,title,body,amenities,bathrooms,bedrooms,currency,fee,has_photo,pets_allowed,price,price_display,price_type,square_feet,address,cityname,state,latitude,longitude,source,time
5509077475,housing/rent/apartment,"Colorado Springs, prime location Two BR, Apartment","We believe beautiful places make beautiful people. Enjoy your green surroundings! We believe beautiful places make beautiful people. Enjoy your green surroundings! Availability 24 Hours, Bus. ctr., Carport, On-Site Maintenance, Management office onsite, A/c, Cable Ready, Carpeting, Ceiling Fan, Dishwasher, Fireplace, Large Closets, Refrigerator, secure Alarm, washer & dryer connection, Washer & dryer. Ok for pets. More units available: two Bd / 2 Bedrooms 1,065 sq-ft for $1,375/mo | two Bd / 2 Bedrooms 1,065 sq-ft for $1,175/mo | two Bd / 1.75 Bedrooms 1,065 sq-ft for $1,165/mo","AC,Cable or Satellite,Dishwasher,Fireplace,Parking,Refrigerator,Washer Dryer",2.0,2.0,USD,No,No,"Cats,Dogs",1275,"$1,275.00 ",Monthly,1065,,Colorado Springs,CO,38.8862,-104.7389,RentDigs.com,1568772145
5668622144,housing/rent/apartment,Three BR 3737 Waterford Way,"This unit is located at 3737 Waterford Way, Antioch, 37013, TNMonthly rental rates range from $1599We have 3 beds units available for rent Apartment features include:-- Refrigerator- Dishwasher- electric range- Microwave- Garage - Attached","Dishwasher,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1599,"$1,599.00 ",Monthly,1444,3737 Waterford Way,Antioch,TN,36.0402,-86.6385,RentLingo,1577359106
5509059481,housing/rent/apartment,"Spacious Studio, One BA","Milano is a cozy access controlled community with a variety of apartment homes consisting of studios, 1 and 2 beds, each with designer interiors. Outstanding location in the reputable ance School District and just minutes away from and osa beaches. Close to essential restaurants and the Del Amo Fashion Center. The best part Amenities! Utilize the stylish clubroom, fitness facilities that overlooks the pool, billiards room, and a peaceful conference space. Step outside to a resort-style court yard area complete with a BBQ bar, fireside lounge, game room, private cabanas, and a golf putting green. Swim in 1 of two large swimming pools, play tennis or. in a game of basketball. Each apartment home is well-equipped with crown moldings, upgraded kitchens, and energy efficient appliances - some with stainless appliances. We are a pet friendly community so let us know if you will be bringing a furry friend along! today! Pool, Outdoor Lounge Areas with Gas Grills, Bus. ctr., Club house, Controlled Access/Gated, Ct.","AC,Basketball,Cable or Satellite,Clubhouse,Dishwasher,Elevator,Gated,Gym,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis",1.0,2.0,USD,No,Thumbnail,,1830,"$1,830.00 ",Monthly,456,,Torrance,CA,33.8412,-118.3572,RentDigs.com,1568771007
5509196928,housing/rent/apartment,This Apartment is a must see!,"Square footage: 630 square ft, unit number: 1104. This charming, pet friendly community is nestled along the Monongahela River in the historic Munhall & Homestead area of Pittsburgh, PA. Waterfront, we are close enough to downtown Pittsburgh to satisfy those who crave the excitement of the vibrant surrounding neighborhood, while also offering a quiet retreat to come home end of your day. Our one, two, and 3 beds apartments offer a variety of floor plans and include an in-home washer-dryer plus private balcony or patio. With fabulous river views and access to scenic trails & ample green space, Apartments in Pittsburgh is sure to delight. Income Requirement: Must have 2. 5x the rent in total household income before taxes, include income from all adults. Utilities: Renter responsible for all utilities. Additional Charges: Renter's insurance required. Pet restrictions: Breed Restrictions: Akita, Chow, Doberman, Hybrid wolf, Pit bull/Staffordshire terrier, Rottweiler.","Parking,Patio/Deck,Washer Dryer",1.0,1.0,USD,No,Yes,,1121,"$1,121.00 ",Monthly,630,,Homestead,PA,40.3942,-79.9046,RentDigs.com,1568778842
5664583632,housing/rent/apartment,One BR 54 Rainey St,"This unit is located at 54 Rainey St, Austin, 78701, TXMonthly rental rates range from $1839We have 1 beds units available for rent","Dishwasher,Elevator,Parking,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1839,"$1,839.00 ",Monthly,690,54 Rainey St,Austin,TX,30.3054,-97.7497,RentLingo,1577016113
5668621309,housing/rent/apartment,One BR 307 East 19th St,"This unit is located at 307 East 19th St, Bloomington, 47408, INMonthly rental rates range from $750We have 1 beds units available for rent Apartment features include:-- On-Site Laundry- Trash Removal Included- Water Included- Range / Oven- Dishwasher- Pool- Living Room- Refrigerator","Dishwasher,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",750,$750.00 ,Monthly,600,307 East 19th St,Bloomington,IN,39.1471,-86.5136,RentLingo,1577359050
5668617176,housing/rent/apartment,Four BR 133 Quigley Court,"This unit is located at 133 Quigley Court, Lexington, 29073, SCMonthly rental rates range from $1449We have 4 beds units available for rent Apartment features include:-- electric range- Dishwasher- carpeting- Garage - Attached- Microwave- Fireplace- Central A / C- Refrigerator","Dishwasher,Fireplace,Refrigerator",2.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1449,"$1,449.00 ",Monthly,2448,133 Quigley CT,Lexington,SC,33.9531,-81.2381,RentLingo,1577358774
5668634559,housing/rent/apartment,One BR 3009 NE 3rd Ave.,"This unit is located at 3009 NE third Ave., Camas, 98607, WAMonthly rental rates range from $1270 - $1750We have one - two beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1270,"$1,270.00 ",Monthly,580,3009 NE 3rd Avenue,Camas,WA,45.6112,-122.4121,RentLingo,1577359994
5668620800,housing/rent/apartment,One BR 1915 Patzman St,"This unit is located at 1915 Patzman St, Shreveport, 71101, LAMonthly rental rates range from $400 - $480We have one - three beds units available for rent Apartment features include:-- Income Restricted- A-c- Range / Oven- On-Site Laundry- Living Room- Freezer- Refrigerator- Handicapped access","Parking,Playground,Refrigerator",1.0,1.0,USD,No,Thumbnail,,400,$400.00 ,Monthly,670,1915 Patzman St,Shreveport,LA,32.4645,-93.7879,RentLingo,1577359021
5668611373,housing/rent/apartment,One BR 24250 N 23rd Ave,"Aspire at Pinnacle Peak is North Phoenix's premiere apartment complex, combining luxury, convenience and tranquility. The community center will blow you away with a private cinema and daily breakfast every weekday morning. You'll love meeting your new friends and neighbors in the zen garden or relaxing in 1 of the 2 heated, resurfaced crystal blue pools.","Dishwasher,Parking,Patio/Deck",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1115,"$1,115.00 ",Monthly,746,24250 N 23rd Avenue,Phoenix,AZ,33.5178,-112.0848,RentLingo,1577358413
5509228138,housing/rent/apartment,"Amazing Two BR, Two BA for rent. Single Car Garage!","Red Run offers the best of both worlds! Enjoy walk-up garden style or mid-rise apartment residences with elevators offering custom renovations to suit your aesthetic. twenty-four-hour State-of-the-Art Fitness facilities, Professional center, Covered and Garage Parking Expansive Resort-Style Swimming Pool & Sun Deck, Package Acceptance, Chef-Style Grilling Zones, Spacious Club house, Wifi in All Amenity Spaces, Airy Patios & Balconies, Energy Efficient Stainless Appliances, Gas Fireplaces, Hardwood Style Plank Flooring, Washer-dryer in Every Home. At Gables, we feel your pets are members of our extended family so we strive to make them feel only is our community petcentric, but we ve developed Gables Paws to Care program to celebrate your pet while also giving back to the pet community! Red Run Apartments welcomes cats and dogs. There is a pet deposit of $300 for one, and $500 for 2 and pet rent of $30. ! Price range: from $1,435 More units available: two Bd / 2 Bedrooms 1,175 sq.","Clubhouse,Fireplace,Gym,Parking,Patio/Deck,Pool,Washer Dryer",2.0,2.0,USD,No,Yes,,1435,"$1,435.00 ",Monthly,1175,,Owings Mills,MD,39.4276,-76.7727,RentDigs.com,1568780020
5509267787,housing/rent/apartment,Pittsburgh - superb Apartment nearby fine dining. Offstreet parking!,"This glass wall hi-rise is for those who love to be close to a park and like lots of light in the apartment. Just across the from Park and tennis courts. This building features. -one beds to 2 beds plus den apartments-Wall to wall carpeting or hardwood laminate-Central a/v-Intercom entrance-Fully equipped kitchens with dishwashers-Off street parking subject to availabilty-Heat included-Laundry on each floor-Two passenger elevators and 1 freight elevator. More units available: two Bd / 1 Bedrooms 1,250 sq. feet for $1,355/mo | two Bd / 2 Bedrooms 1,100 square ft for $1,210/mo | one Bd / 1 Bedrooms 915 square ft for $1,035/mo | one Bd / 1 Bedrooms 950 sq. feet for $1,085/mo","AC,Dishwasher,Elevator,Parking,Tennis",2.0,3.0,USD,No,Yes,,1570,"$1,570.00 ",Monthly,1550,,Pittsburgh,PA,40.4678,-79.9134,RentDigs.com,1568782053
5664594960,housing/rent/apartment,One BR Hwy 183 and Cypress Creek Road,"This unit is located at Hwy 183 and Cypress Creek Road, Cedar Park, 78613, TXMonthly rental rates range from $830 - $1170We have one - three beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",830,$830.00 ,Monthly,650,,Cedar Park,TX,30.4973,-97.8276,RentLingo,1577016866
5668640480,housing/rent/apartment,Studio apartment 337 E. 4th Ave.,"This unit is located at 337 E. fourth Ave., Anchorage, 99501, AKMonthly rental rates range from $870 - $1050We have studio - 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",870,$870.00 ,Monthly,285,337 E 4th Avenue,Anchorage,AK,61.1723,-149.8414,RentLingo,1577360387
5508710460,housing/rent/apartment,Over 777 sf in Los Angeles,"Square footage: 777 square feet, unit number: 310. Price from: $2,221. This huge apartment comes with a spacious living room offering multiple furniture arrangement options. You will enjoy this apartment home's new quartz countertops and state of the art finishes, including a beautiful mosaic backsplash in the kitchen. Glo Apartments is a vibrant and stylish community offering the best of both worlds. Despite its prime city location, Glo maintains a suburban charm and atmosphere everything you need is nearby without the hassles of city congestion. When you're not exploring the neighborhood, relax pool-side or get in a good work out in the 24-hr fitness facilities. Inside, the Apartments are gorgeously appointed with quartz counters, mosaic backsplashes and stunning appliances.",Gym,1.0,1.0,USD,No,Thumbnail,,2221,"$2,221.00 ",Monthly,777,,Los Angeles,CA,34.053,-118.2637,RentDigs.com,1568746839
5509050382,housing/rent/apartment,"Move-in condition, Two BR Two BA","Move-in condition, 2 beds two bathrooms Convenient Location, Bus/Public Transit, Cable TELEVISION, Bright, Stove, Laundry On the Premises, 1 yr Lease. Apartment for rent in Newtown. Rental Terms Rent: $1,125. Close to dining and shops, bright, gas stove, trash included.","Cable or Satellite,TV",2.0,2.0,USD,No,No,,1125,"$1,125.00 ",Monthly,1054,,Cincinnati,OH,39.1183,-84.3377,RentDigs.com,1568770263
5509109189,housing/rent/apartment,Two BR One BA Garden Balcony/Patio,"Countryside Acres offers 2 beds garden style apartment homes with large living rooms, ample cabinets and storage and are furnished with window blinds and all appliances. Additional Details, Build in: 1972, Apartments in Community: 96 Pet conditions, one Cat or one Dog under 40 pounds, restricted breeds. $200 Refundable pet deposit and $25/month pet Local Schools, Wayne High School, We believe school data to be accurate, but do not guarantee that. Please be sure to verify where your children will attend school before making your housing decision.","Patio/Deck,Storage",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",525,$525.00 ,Monthly,850,,Dayton,OH,39.8456,-84.1117,RentDigs.com,1568773901
5664571312,housing/rent/apartment,Two BR 4033 Oak Rose St,"This unit is located at 4033 Oak Rose St, Kansas City, 64106, MOMonthly rental rates range from $895We have 2 beds units available for rent Apartment available amenities:-- Water Included- Refrigerator- On-Site Laundry- Off-Street parking- Range / Oven- Trash Removal Included","Parking,Refrigerator",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",895,$895.00 ,Monthly,975,4033 Oak Rose St,Kansas City,MO,39.0744,-94.5521,RentLingo,1577015080
5659899123,housing/rent/apartment,One BR 2300 East Franklin Ave,"This unit is located at 2300 East Franklin Ave, Minneapolis, 55406, MNMonthly rental rates range from $835 - $1045We have one - two beds units available for rent Apartment features include:-- Air conditioned- Fitness facilities- On-Site Laundry- Dishwasher- Heat Included- Controlled Access- On Bus Line- Refrigerator","Dishwasher,Elevator,Parking,Refrigerator",1.0,1.0,USD,No,Thumbnail,Cats,835,$835.00 ,Monthly,635,2300 East Franklin Avenue,Minneapolis,MN,44.9855,-93.3023,RentLingo,1576666490
5509011092,housing/rent/apartment,"Average Rent $3,135 a month - That's a STEAL. Covered parking!","We believe elevating where you live is about blending it seamlessly with how you live. We go to great lengths designing amenities and choosing locations that put everything within reach. Where you live, is where you come alive. If you love the smell of the ocean, Community Bay is the ideal for you. Discover brand new, completely up-to-date one- and 2 beds Del Rey apartments that surpass your addition to breathtaking views, each home is fully equipped with a wealth of upgraded features including private balconies, tile flooring in bathrooms, stainless steel appliances and air conditioner. Community features include a state-of-the-art fitness facilities, a rooftop lounge with a barbecue, outdoor swimming pool and sundeck and Wi-Fi in amenity areas. Del Rey Apartments by Community Residents of Community Bay in California will enjoy easy access to Fisherman's Village, Chace Park and Mother's Beach via MDR's Waterbus. You will also discover that there are brand new and boat slips with live aboard. Bay.","AC,Gym,Parking,Pool",1.0,1.0,USD,No,Thumbnail,,3135,"$3,135.00 ",Monthly,763,,Marina Del Rey,CA,33.9855,-118.4532,RentDigs.com,1568767303
5668615221,housing/rent/apartment,One BR 735 Nw 60th Street,"This unit is located at 735 Nw 60th Street, Kansas City, 64118, MOMonthly rental rates range from $749 - $780We have one - two beds units available for rent Apartment features include:-- Refrigerator- Air conditioner- In-Unit Laundry- Fitness facilities- Pool- Furnished- Garbage Disposal- Dishwasher","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Parking,Playground,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",780,$780.00 ,Monthly,750,735 NW 60th St,Kansas City,MO,39.2017,-94.5884,RentLingo,1577358660
5509166719,housing/rent/apartment,Prominence Apartments Studio Luxury Apartment Homes,"Square footage: 710 square ft, unit number: 447. Hadley is a brand new community in Mercer Island featuring a variety of floor plans to choose from, open studio, one to two beds apartment homes. The community features high-end design and fluid function to complement Mercer Island's natural settings and tone. Each of the floor plans are made for every day's needs, and thoughtful hand picked designer info curated to match any personal style. At Hadley, enjoying the good things is your new standard of living. Spaces are designed for entertaining, amenities go beyond the extra mile, and responsive management services help ease your daily routine. Rooftop deck with an outdoor fireplace and BBQ, Conference room, Lounge area with places to relax and socialize, Controlled Access/Gated, Exciting -level retail right outside your door, Breathtaking views of Lake Washington, downtown Bellevue and the Cascade Mountains, Pet Friendly, Fitness facilities with state-of-the-art Precor equipment","AC,Fireplace,Gated,Gym,Internet Access,Patio/Deck,Refrigerator,Storage,TV",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",2092,"$2,092.00 ",Monthly,710,,Mercer Island,WA,47.5632,-122.2265,RentDigs.com,1568777390
5668615868,housing/rent/apartment,One BR 6373 Meadows Way,"This unit is located at 6373 Meadows Way, Hilliard, 43026, OHMonthly rental rates range from $848 - $1833We have one - three beds units available for rent Apartment features include:-- Balcony, Deck, Patio- Sheltered parking- Pool- Fitness facilities- Air conditioner","Parking,Patio/Deck,Pool",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",848,$848.00 ,Monthly,780,6373 Meadows Way,Hilliard,OH,40.0329,-83.1377,RentLingo,1577358701
5509230445,housing/rent/apartment,One BR Apartment in Quiet Building - Jersey City,"Square footage: 845 sq-ft, unit number: PH05. The Iron Lofts all feature soaring 10' ceilings and enormous windows guaranteeing light filled rooms and panoramic views. Industrial architecture meets sophisticated Iron Lofts II, the next generation of living in the Soho West Community. Here, space is: gorgeous rooms flooded with natural light, soaring 10' ceilings and expansive windows boasting spectacular skyline views. Price range: $3,159.00 - $4,011.00. More units available: one Bd / 1 Bedrooms 845 sq. feet for $3,109/mo | two Bd / 2 Bedrooms 1,515 sq. feet for $4,039/mo | two Bd / 2 Bedrooms 1,874 square ft for $4,687/mo | two Bd / 2 Bedrooms 1,120 sq-ft for $3,854/mo | two Bd / 2 Bedrooms 1,288 sq-ft for $3,628/mo | one Bd / 1 Bedrooms 845 sq. feet for $3,134/mo | 0 Bd / 1 Bedrooms 885 square feet for $2,958/mo | two Bd / 2 Bedrooms 1,874 sq-ft for $4,712/mo | one Bd / 2 Bedrooms 1,155 square ft for $3,462/mo |",,1.0,1.0,USD,No,No,,3159,"$3,159.00 ",Monthly,845,,Jersey City,NJ,40.722,-74.0644,RentDigs.com,1568780116
5508959873,housing/rent/apartment,"Lovely West Chester, Two BR, 2.50 BA","Square footage: 1160 sq. feet, unit number: 2439G. Located on a 32-acre natural wetland, The Ridge in West Chester, OH presents a stunning and serene living environment conveniently located to fine dining, shopping, recreation, and major highways. Choose from one- and 2 beds apartments and 3 beds townhomes, Kitchens are fully equipped, and you'll love the comfort of central a/c and overhead fans. Large walk-in closets provide plenty of storage, and we offer private entrances. Want to stay active Enjoy our pool and fitness facilities, as well as our park-like setting. Our professional management team is committed to exceeding your expectations and we look forward to having you, and your pets, The Ridge your home! Income Requirement: Must have 2. 5x the rent in total household income before taxes, include income from all adults. Utilities: Renter responsible for all utilities.","AC,Gym,Pool,Storage",2.5,2.0,USD,No,Thumbnail,,1191,"$1,191.00 ",Monthly,1160,,West Chester,OH,39.3374,-84.4058,RentDigs.com,1568763917
5509205427,housing/rent/apartment,Prominence Apartments Two BR Luxury Apartment Homes. Single Car Garage!,"Westdale Hills is a neighborhood of beautifully landscaped apartment communities surrounding the Westdale Hills Golf Course. Uniquely similar in amenities and appeal, Westdale Hills is conveniently located in a part of the Metroplex that provides easy access to freeways and all that both Dallas and Ft. Worth have to offer. Isn't it time for a new. eighteen Sparkling Swimming Pools, 22 Clothes Care, 9-Hole Par three Golf Course, Accepts Electronic Payments, Availability 24 Hours, BBQ/Picnic Area, Club house, Courtesy Patrol, Easy Freeway Access, Fitness facilities HEB School District, On Site Day Care, On-Site Maintenance, Management office onsite, Playgrounds, Short-term Lease, Spanish Speaking Staff, Splash Park, Cable Ready, Carpeting, Ceiling Fan, Central Heating and Cooling, Handicapped access, Dishwasher, Added storage, Fireplace, Garbage Disposal, Golf Course and Lake Side Views, Microwave, Open Garages, Private Patio/Balcony, Refrigerator, Stove, Soaring ceilings, washer and dryer Connections","Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Gym,Parking,Patio/Deck,Refrigerator,Storage,Washer Dryer",1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1109,"$1,109.00 ",Monthly,1060,,Euless,TX,32.8255,-97.1039,RentDigs.com,1568779184
5508992764,housing/rent/apartment,One BR Apartment in Quiet Building - Gaithersburg,"Square footage: 748 square ft, unit number: 379. NOW OPEN for tours! Don't miss out, get up to 1. five months FREE rent! Restrictions apply. Come home to Camden Washingtonian, where beautiful interiors, an array of amenities and ease of living all come included. We offer luxurious studio, one, 2 and 3 beds apartments plus loft-style and den floor plans in the heart of Gaithersburg, MD. In your new open-concept home, you will find a high-end kitchen with customized cabinets, gas cooktop, stainless appliances, Silestone quartz counter tops and more. Each home is also complete with a full-size HE washer dryer, tankless water heaters, and plenty of storage and space to entertain guests. And don t forget to end your day by relaxing in your spa like soaking bathtub. Within the community, there is a twenty-four hour fitness facilities with cardio equipment such as treadmills and elliptical machines, WellBeats On Demand Fitness, a complete set of free-weights and an indoor yoga studio with a of Malcolm King Park.","Gym,Parking,Playground,Pool,Storage,TV,Tennis,Washer Dryer",1.0,1.0,USD,No,Thumbnail,,1849,"$1,849.00 ",Monthly,748,,Gaithersburg,MD,39.1088,-77.2384,RentDigs.com,1568765922
5668613835,housing/rent/apartment,"Studio apartment 3300 16th Street, Nw","This unit is located at 3300 16th Street, Nw, Washington, 20010, DCMonthly rental rates range from $1495We have studio units available for rent Apartment features include:-- Dishwasher- Cable-Ready- Freezer- Refrigerator- Public Transportation- Range / Oven- Living Room- Fitness facilities","Cable or Satellite,Dishwasher,Internet Access,Refrigerator",1.0,0.0,USD,No,Thumbnail,,1495,"$1,495.00 ",Monthly,405,3300 16th St NW,Washington,DC,38.9118,-77.0132,RentLingo,1577358558
5668276032,housing/rent/apartment,1155 W McNichols Rd 104,"one Beds Apartment DescriptionBeautiful apartments available in Palmer Park! These won't last long so contact now! Adjacent to Palmer Woods, Sherwood Forest and the Detroit Golf Club. Palmer Park, 1 of Detroit's treasures since the late 1800's, is comprised of 296 acres of greenery and historic woodlands, a public golf course, tennis courts, outdoor pool, hiking an biking trails, Lake Frances, a historic log cabin, horse stables, playgrounds and more!!! Property featuresWasher-dryer area, Parking, St For more properties like this visit GoSection8.com.",Refrigerator,1.0,1.0,USD,No,Thumbnail,,550,$550.00 ,Monthly,600,1155 W McNichols Road 104,Highland Park,MI,42.418,-83.1068,GoSection8,1577312920
5668627855,housing/rent/apartment,One BR 350 N Saint Paul St Unit 694,"This unit is located at 350 N Saint Paul St Unit 694, Dallas, 75201, TXMonthly rental rates range from $1799We have 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1799,"$1,799.00 ",Monthly,694,350 N Saint Paul St Unit 694,Dallas,TX,32.8212,-96.7853,RentLingo,1577359497
5668617677,housing/rent/apartment,One BR 910 Cypress Station Dr,Portofino Landing is a large community with a mix of 2 and 3 level buildings.,"Cable or Satellite,Dishwasher,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,,546,$546.00 ,Monthly,573,910 Cypress Station Drive,Houston,TX,29.7714,-95.4343,RentLingo,1577358806
5668627803,housing/rent/apartment,One BR 1724 Butler Ave.,"This unit is located at 1724 Butler Ave., Los Angeles, 90025, CAMonthly rental rates range from $2095We have 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,Cats,2095,"$2,095.00 ",Monthly,690,1724 Butler Avenue,Los Angeles,CA,34.0372,-118.2972,RentLingo,1577359492
5508743935,housing/rent/apartment,Welcome to Clifton Park & Clifton House Apartments - A great tohome. $614/mo,"Just minutes from Edgewater Park, downtown Cleveland, MetroHealth Medical Center, Hospital and great shopping and dining. Enjoy living in 1 of our updated suites featuring large floor plans with remodeled kitchen and baths, state of the art appliances, air-conditioning, and new windows and blinds. The property offers garage and lot parking, rooftop sundeck with scenic city views, laundry facilities on every floor and access to public front door. today for your personal tour! Leasing Office Clifton. Cats - two allowed, Rent $30 Comments: Cats Only. Why Choose Clifton Park & Clifton House Apartments Park & Clifton House Apartments are equipped with $250 secure Deposit, Balconies - In Select Suites and Cable Ready and have rental rates ranging from $614 to $774. This apartment community also offers amenities such as 24hr Emergency On-Site Maintenance, Controlled Access/Gated and Garage and is located on & Clifton in the zip code.","Cable or Satellite,Gated,Parking",1.0,2.0,USD,No,Thumbnail,,614,$614.00 ,Monthly,357,,Cleveland,OH,41.4729,-81.7374,RentDigs.com,1568749291
5668618832,housing/rent/apartment,One BR 400 Hayden Rd.,"This unit is located at 400 Hayden Rd., Tallahassee, 32304, FLMonthly rental rates range from $690 - $1996We have one - four beds units available for rent Apartment features include:-- Fitness facilities- Cable Included- Furnished- Air conditioned- In-Unit Laundry- Internet Included- Balcony, Deck, Patio- Dishwasher","Cable or Satellite,Clubhouse,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",690,$690.00 ,Monthly,750,400 Hayden Road,Tallahassee,FL,30.4601,-84.2714,RentLingo,1577358884
5509012144,housing/rent/apartment,Lease Spacious 1+1. Approx 612 sf of Living Space!,"Square footage: 612 sq-ft, unit number: 223. Welcome home , in lovely Texarkana, Texas. Our perfect location is just minutes from Central Mall, banks and all major shopping centers. If you are looking for a quiet, relaxed country atmosphere with the conveniences of city living, look no further. Quality prices in a convenient location makes Apartments the perfect tohome! offers one, 2 and 3 beds floor plans carefully designed with your comfort and enjoyment in mind. Our bright, open and airy floor plans feature all electric kitchens, plush carpeting, mini blinds and central air and heating. These special touches redefine apartment home living. Discover the lifestyle you've been missing here. Apartments provides you with a responsive and courteous management and maintenance staff along with highly desirable amenities that makes life a true pleasure. Take a dip in our wonderful swimming pool. Host a get together for friends and family in our club house or relax and watch the play area. There's something for !","AC,Clubhouse,Parking,Playground,Pool",1.0,1.0,USD,No,Thumbnail,,520,$520.00 ,Monthly,612,,Texarkana,TX,33.4632,-94.0736,RentDigs.com,1568767394
5668643110,housing/rent/apartment,Two BR 2302 30th Street,"This unit is located at 2302 30th Street, Lubbock, 79411, TXMonthly rental rates range from $825We have 2 beds units available for rent",,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",825,$825.00 ,Monthly,1280,2302 30th St,Lubbock,TX,33.56,-101.8904,RentLingo,1577360547
5668620765,housing/rent/apartment,One BR 1680 Hendersonville Rd,"This unit is located at 1680 Hendersonville Rd, Asheville, 28803, NCMonthly rental rates range from $1048 - $1549We have one - three beds units available for rent Apartment features include:-- Surface Parking- A/c- Balcony, Deck, Patio- Dishwasher- Fitness facilities- On Bus Line- Controlled Access- Storage","Basketball,Cable or Satellite,Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Gated,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1048,"$1,048.00 ",Monthly,816,1680 Hendersonville Road,Asheville,NC,35.5884,-82.56,RentLingo,1577359019
5668620908,housing/rent/apartment,One BR 565 W Bryant,"This unit is located at 565 W Bryant, Springfield, 65810, MOMonthly rental rates range from $950 - $1600We have one - three beds units available for rent Apartment features include:-- Refrigerator- Sheltered parking- Fitness facilities- Dishwasher- A-c- Trash Removal Included- Balcony, Deck, Patio- Internet Included","Cable or Satellite,Clubhouse,Dishwasher,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",950,$950.00 ,Monthly,702,565 W Bryant,Springfield,MO,37.1892,-93.2908,RentLingo,1577359028
5668615578,housing/rent/apartment,One BR 8501 East Alameda Avenue,"This unit is located at 8501 East Alameda Avenue, Denver, 80230, COMonthly rental rates range from $1332 - $2382We have one - three beds units available for rent Apartment features include:-- In-Unit Laundry- Heat Included- Trash Removal Included- Ac- Dishwasher- Storage- Balcony, Deck, Patio- Refrigerator","Cable or Satellite,Dishwasher,Hot Tub,Internet Access,Patio/Deck,Pool,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1332,"$1,332.00 ",Monthly,652,8501 East Alameda Ave,Denver,CO,39.736,-104.9819,RentLingo,1577358686
5668612953,housing/rent/apartment,One BR 8255 Vineyard Ave,"This unit is located at 8255 Vineyard Ave, Rancho Cucamonga, 91730, CAMonthly rental rates range from $1570 - $1840We have one - two beds units available for rent Apartment features include:-- Dishwasher- Storage- Balcony, Deck, Patio- Fitness facilities- Sheltered parking- Air conditioned- On-Site Laundry- Controlled Access","Cable or Satellite,Dishwasher,Fireplace,Hot Tub,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1570,"$1,570.00 ",Monthly,708,8255 Vineyard Avenue,Rancho Cucamonga,CA,34.1251,-117.5758,RentLingo,1577358511
5668637447,housing/rent/apartment,Four BR 1550 Pecan Ln,"This unit is located at 1550 Pecan Ln, Kernersville, 27284, NCMonthly rental rates range from $1595We have 4 beds units available for rent",,2.5,4.0,USD,No,Thumbnail,"Cats,Dogs",1595,"$1,595.00 ",Monthly,2300,1550 Pecan Lane,Kernersville,NC,36.1147,-80.0915,RentLingo,1577360159
5668628917,housing/rent/apartment,Two BR 3057 S. 41st St.,"This unit is located at 3057 S. 41st St., Omaha, 68105, NEMonthly rental rates range from $970We have 2 beds units available for rent",,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",970,$970.00 ,Monthly,950,3057 S 41st St,Omaha,NE,41.2562,-96.0404,RentLingo,1577359579
